@relation C__Users_nisha_Desktop_Weka_BOW_Training

@attribute text string
@attribute @@class@@ {BugReport,FeatureRequest,Other}

@data
'I like the application but I do not like that you cannot use other devices to work with the application.  I brought a FitBit for my wife and want to compete with her but I have a different device.  I would have brought the new Version of the Fitbit if it did what my tom-tom runner 2 does it does not have GPS swimming mode or MP3 for the same price.  I did find a way around it using multiple application integration.  But if it is just about the money and not getting family and friends fit together  I would be spend money  one time fee maybe 20 dollars  for my TomTom to talk directly to the FitBit application without using all of these different application softwares.',Other
'. It would be great to somehow be able to easily filter between naps and longer nighttime sleep. Seeing them both in my totals and averages can be problematic. ',Other
'I purchased and will be returning the Charge HR. The app requires internet connection and I do not want my personal information on FitBits server. My personal information could be hacked or later sold when terms and conditions change. I wanted to utilize fitbit via bluetooth with the Health app on my phone only. I will be switching to another company that utilizes health app and does not need to sign up or log in.',Other
'I really love my Fitbit and enjoy participating in competitions with familyfriends',Other
'Love the app so far just got my Fitbit so happy with it',Other
'I love my Fitbit Flex Its easy to use and perfect for my needs. It motivates me to move more drink water and eat sensibly. Thank you',Other
'Syncs relatively fast and tells me all I need to know.',Other
'I have only had mine for 24 hours but have enjoyed the information it has given me. I used it at 2 Crossfit classes and found the information for the hour long classes very interesting. Am looking forward to the long term use.',Other
'After hours of trying to get the tracker to sync to the iPhone 6 Plus I tried customer service only to find out there is a design flaw that at this point they have no fix for. Very disappointing and frustrating',Other
'Seeing my daily results and having the info at my fingertips makes me want to be accountable.  I love it.',Other
'Do I need to have the Fitbit watch thingies to use the app',Other
'My sister had me download this app and it has been the best thing for me . I can track my steps  exercise and calories. I dont have any complaints .',Other
'My husband and I challenge each other. Its a great way to track our activity.',Other
'I have found that using this app for my new ZIP is easier to use than the site on the computer  This only after less than 24 hrs use',Other
'Ive only had the Fitbit a few days and so far I love both the app and the Fitbit.',Other
'I just got the Fitbit Charge HR and I love it. Very comfortable and easy to use. Very useful to have the call alert on the Fitbit. Im glad I got this model. Great product.',Other
'I used to love this app mainly for two reasons the step tracking and sleep analysis. Now due to a forced update the sleep tracking automatically detects sleep and creates logs. I absolutely hate this as now I have dozens of sleep logs that I have to delete to keep my data clean. So one star until the auto-sleep log creation gets reverted.',Other
'The Fitbit and the Fitbit all are absolutely amazing. I love this app and the Fitbit so much and I recommend this for anyone who exercises and needs to lose weight.',Other
'Super easy interface all-around. I was using My Fitness Pal before but this app is easier to manage and easier to read.',Other
'I love it Awesome way to track steps  everything else  Great fun with competition between family  friends  We have been telling everyone to buy a fitbit and join in the fitness FUN  Love it-love it-love it',Other
'Just received my Fitbit. Very easy to set up Band is a little tricky to put on. Working on learning all its features.',Other
'It is helping me with my new healthy lifestyle. I love it',Other
'Bought a Charge HR about a year ago and have had to have it replaced 6 times. The last time they sent not one but two new fitbits through the mail. BOTH WERE DEAD ON ARRIVAL. The first one kept acting like it needed to update and the battery died over night and the second one the led face didnt work. So there was no way to even set it up. Customer support said They would not cover or reimburse return shipping for the broken product they sent me. Do not buy Fitbit Crappiest product ever',Other
'Love my Fitbit It tracks so much fitness information all in one place. Its allowed me to connect with friends who also have Fitbit and participate in friendly challenges',Other
'Perfect for me  Easy to use  Provides detailed information any time of day from my Fitbit or phone. Keeps me motivated and moving',Other
'Needed motivation and I am hoping the Fitbit does it for me. So far I love it. Very easy to use and even entertaining',Other
'Liking the Fitbit helped me get back in the workout routine.',Other
'The Fitbit app is great for tracking my workouts so I can stay focused on staying in the fat burning zone.  I really like the functionality of the Fitbit and the app together it makes tracking exercise calorie burn steps and water and food consumption easy.  The sleep patterns have also been eye opening. I recommend the Fitbit and the app.',Other
'This is a great app and easy to use.  The sync takes a little while at times. There might be a bit too much information on the main dash but maybe that is a good thing.  Nice layout.',Other
'Works great It is synced with my lose it app and I love it',Other
'Love my new Fitbit  It is great to have everything right there on your phone and not have to log on to the computer to view it.  I also like that it intergrates with My Fitness Pal as well.',Other
'Love my new Fitbit. Simple to use and allows me to track calories and overall activity. Easy set up and great Ap to work with.',Other
'It will help anyone improve on at least health awareness in many categories. With that I would say its a lot of technology for under 150. Its worth it to me',Other
'My wonderful daughter gave me a Fitbit after I was diagnosed with arthritis and severe muscle weakness. It is helping me keep track of what I eat and my movement daily I love it',Other
'My boyfriend just got be a FitBit for an early Valentines present and I cannot live without it it is so motivating and makes dieting easier I dont know how I did it without my FitBit',Other
'Ive only had it a week and love it. Especially the sleep and heart rate monitors. Getting the steps in is fun especially when trying to outstrip your friends.',Other
'So far so good Nice to have a goal to strive for each day.',Other
'Please make both sides of a conversation visible in messages.',Other
'Love it Very user friendly and really keeps me in line.',Other
'Some initial issues but they have been solving them one by one.',Other
'My favorite part is the challenges you can do with friends who have fitbits Its great and motivating',Other
'The app is now calculating monthly averages based on the number of days in the month rather than the number of days during which steps were col',Other
'This the best email Ive found and currently using.  Great job at stopping junk mail and easy to use overall.',Other
'I like the app its fast convenient and efficient. Cant argue with efficiency lol',Other
'I would definitely recommend Gmail to anyone that wants an easy to use email address. Especially if you want more than one like me one for personal and one for Job applications and then I have another for surveys and promotional type emails.  I love this service.  DOWNLOAD THIS NOW if you want an easy and free email account',Other
'4.5 stars The only reason why is because it deletes my emails not that oftenbut I do love it because it is very convenient. -',Other
'I dont know about everyone else but it works flawless with my 6s',Other
'I only use to read my email so it does the job for me',Other
'Im probably going to delete it from my phone and just use my old one.',Other
'Perfect way to use gmail on mobile. Never had a problem with it.',Other
'Works better than the apple mail so thats why I use it it actually updates me when I get an email unlike apples app.',Other
'Is not working at all. White screens for every menu',Other
'I like the instant notifications. Doesnt seem to hurt battery life. I also enjoy that when you delete an email it doesnt automatically go to the next  one but rather it brings you back to the part of the mailbox you were in before and lets you select from there. I dont like the advertising though.',Other
'I normally check my email every hour here lately it says off line I have Internet so I know thats not the problem. Ive tried to refresh an it just goes blank. Nothing',Other
'Love gmail I been loving ever since I heard about it. Great interface just love how it is. Thank you Google.',Other
'As a student in college I need a reliable email and gmail fits all my needs',Other
'The gmail app is a lot better than the apple mail client. Wish I had downloaded this along time ago.',Other
'Gmail is a good app because you can check your email',Other
'I dont mind using this over the stock email app. Its not as organized as I want it to be but I use it daily as my main mail app.',Other
'The app doesnt work as seamlessly as I thought it would. Sliding to delete is not as smooth. I find Yahoo mail app much easier to use.',Other
'Its easy and smooth. Better than earlier versions. Works well with iOS.',Other
'Look at all the pertinent 2016 reviews to date  my gripes about this program mirror these exactly.  My software mantra for all these companies like Google Microsoft has always been dont these software designers actually use or have their spousechildren use the programs they write  give honest feedback My twomain dislike keys being the too prominent placement of the archive button which I dont ever use  links not being able to be opened in Safari.  Oh  not being able to swipe to delete',Other
'I really enjoy using this application for my gmail. Never had any problems with in the app itself me it works perfectly as expected for delivering my mail and is easily modified to adjust whatever settings I want for its notifications.',Other
'When I removed gmail from my Mail so I can use this app it deleted my contacts.',Other
'because sometimes the default notification settings on iOS cant tell you everything you need to know about your most important Gmail messages. ',Other
'I really suspect people who gave this app 1 star are those people that hates EVERYTHING Google made. I found no problem with this app and really like it.',Other
'Gets my emails and I can read them. Idk why people are hating if I needed more functionality or features Id get on my laptop',Other
'I have used gmail for years and it has always worked very well for me thank you',Other
'I have never had any problems with this app. If you are a person that only uses gmail accounts I feel it is much better than Mail',Other
'It works its just like gmail no bugs good improvements',Other
'Dont understand why people hate on this app I have an iPhone 6 and it works very well for me. Cant get through school without it.',Other
'This app works as it should plus mail and categories are easy to organize. Most definitely prefer this to the standard Mail app built into iOS.',Other
'Nope not so much. Its not user friendly. I prefer function over color and useless pictures',Other
'compared to Outlook not much functionality. they seem to continue the old fashioned notion that things need to be dumbed down for mobile.  ',Other
'Love this app. I like it a lot better than the Email app that comes downloaded on the iPhone. It is more advanced. I also like that I can track my Amazon packages straight through the app That is so cool',Other
'Very helpful with work specially on the go. I use it everyday and super thankful for this app Love it',Other
'Google app is much easier to use than the iPhone mail app.',Other
'I have never had an issue using the gmail app during the several years I have had it. Its a great tool.',Other
'So far it has been useful but it does have a few unnecessary and useless  things',Other
'Submit to the almighty standalone browser Seriously internal browsers aside from not having all of the feature of an external one are just confusing.  Thanks.',Other
'Good working and I cant find any problem I prefer this to Inbox Google app.',Other
'The Gmail app is awesome There are very few issues with it and I just love it I have 3 different gmail accounts going through it and the app keeps everything organized perfectly ',Other
'Gmail app does fetch faster that the iOS mail app but the way it alerts you when a new email comes in needs settings like sound volume and vibrate.',Other
'Very easy to use app that is well organized.  Your messages are easily searchable and the text is easy to scroll through and read.',Other
'I love this app so much. It sends alerts when they are sent and I receive emails quicker than I do with the apple mail. I would soooo recommend this to anyone as it was recommended to me I hope you enjoy the app',Other
'I think Gmail is an amazing value for the price free.  I like that I can move easily from my iPhone to my iPad to my HP laptop.',Other
'I miss using Gmail on my nexus 5 but this is my favorite iOS email app',Other
'Excellent email app compared to the one that came with the iPhone.',Other
'Surprised theyre calling it a new app. Ive been using this sense the day I got an I pad about two years ago and its the only way I send mailso does everyone in my family. You dont have it Do it right now and I assure you once you get started it will be all you need I said do it now You can thank me in a g mail',Other
'The updates are great and gmail has always been awesome',Other
'I really expected better from Google. Same for their Calendar app',Other
'The order in which emails are grouped is a real head scratcher. Having to continuously search through a girl action buttons on an email thread when the emails are not even stored chronologically is cumbersome. I cant believe how bad it is If I click on an email from a particular person those emails should open up in the order from which they were received it sent. Either one would be a complete dream Instead its the one from yesterday nestled inside the one from two days ago on top of the one I got earlier last month underneath the one Im going to get tomorrow and an endless masquerade of scrolling and searching for order. Total absolute fail',Other
'Ive had a gmail account and this app for about 2 weeks now and so far I really like its ease of use and great interface.',Other
'So first off it works great But i regret putting it on my device. Why Because I notifications. Every time someone emails me. I know you can turn them off and stuff but still. It also takes up a lot of storage. If you are fine with this get it.',Other
'They track you across everything you do and say. Its disgusting. Free isnt free. Use other Mail services and dont use Google to search anymore',Other
'The Gmail app has come along way from the start. The app is very clean and easy to use just the way Google makes its products. The organization and ease of use is so nice way better than the standard iPhone mail app. If you have a gmail account or even just want to use gmail for your email client from a POP3 account this app is highly recommended. -',Other
'I dont know why Google would even put this in the  App Store anyway because you could just use the easy to use mail app that is on IphoneIpod IPad ',Other
'The app overall is a great app. My one and only issue is how the app inserts my signature at the end of an email Ive replied to. If I am communicating back and forth with multiple recipients and the email thread is kind of long no one will see my email signature as the app places it ALL THE WAY at the bottom of the email thread. Not sure how that even makes sense.',Other
'Great app fast enough has all the features of the desktop version great for work and everything else.',Other
'Great app for using Gmail on the iPhone. It makes using gmail and all its many functions easier and it is a much more powerful email program than the native iPhone mail app.',Other
'It actually is really easy to accidentally click the archive button and I always have to go back and scavenge for it. But at the same time it could be worse and other than that its not a BAD app.',Other
'Just Installed and now will uninstall. Old version is better',Other
'This app is easy to use and navigate through and it is much more efficient than the default Apple mail app for those who use Gmail. ',Other
'I avoided getting and iPhone for a few years because the app head a few features that hurt my business. Recently I was forced to update to a new smart phone and I went with the i6s. The gmail app is fixed and I love the way the app works',Other
'Difficult unfriendly to use.  I deleted it and returned to my old version and will use it until this one is cleaned up or Im forced to use another.  I especially dont like the new box listings or having to use s pull down to delete or move an item.  Way less intuitive than the last version.  Almost as if they changed it just to change it.  Very disappointing.',Other
'I dont understand why Google cant make an option to apply your signature at the end of your reply instead of at the end of the entire email chain. No one emails like that. I cant use the app because of it.',Other
'Who thought that this would be an improvement Is there a way to remove this horrible upgrade Wish I had read the reviews before going ahead.',Other
'I use it for everything. I wish NSA would stop forwarding embarrassing emails to everyone though.',Other
'This app requires me to use Conversation Mode and that is not acceptable. Web view and PC allow me to set the option to turn off conversation mode. I have uninstalled this app from my iPad until it allows that setting.',Other
'I dont wanna get into that email I just wanna scroll down more',Other
'I actually really like this app a lot. Its easy its simple it works great.',Other
'Helps to ease the pain of no longer being immersed in the Google ecosystem.',Other
'This is easy transition app. It simple to use and will keep all your email organized.',Other
'Not experiencing the issues some other users have had. Great app and great user experience. Much prefer this to the nativestock email app.',Other
'Love using this app as my default email client because of the beautiful design and that it groups all my promotions together Makes it super easy when Im traveling',Other
'Though it mobile doesnt play so well w iOS and contact book there nor easily allow review and edit of contact lists. But in the crunch access forwards searches it seems easier and faster than almost anything else. ',Other
'Use this over apple mail. But you may like Spark more.',Other
'This is a bad and ugly app for a company like google.',Other
'I love how gmail is easy to use and helps me to stay organized everyday.',Other
'Its really nice to be able to quickly switch back-and-forth between multiple Gmail accounts. I have no problems with the app.',Other
'This app really helps me connect with my fellow peers',Other
'Works well on iPhone 5 and iPad Pro.  No problems.  Reliable.  Accurate.  Easy to use.  I dont leave home without it.',Other
'Here there are more options for accessing your email than ios mail.',Other
'For everything I need the Gmail app is more than satisfactory. As an engineering student many things flood my inbox and I can do a lot with them from the app.',Other
'Syncs well with my computer. Works just fine. I never had a problem with this app. I wake up every morning and am able to check my email.',Other
'I would use this before I use apple maps. Google maps actually gets you where u need to be.',Other
'Good map they have other country maps but have not clearly in China',Other
'This is a great app to depend on for solid directions.',Other
'Alright just some issues with the navigation system and a little confusing.',Other
'Google maps is the best it shows u traffic how long it will take u to get to the destination of ur choice u also get to choose how u r transported there. There r 3 options walking bikingcycling or driving. I really suggest this to somebody who needs lots of info in one app. BTW I didnt even list all of the details  or gadgets',Other
'I use this app every day for work and day to day life. I use my own car for work and drive about 50000 miles each year mostly to places Ive never been before. Google Maps gets me where I need to go with accuracy and efficiency.',Other
'Very helpful tool especially enjoyed the review feature for business good alternative for Yelp.',Other
'I got this because Apple maps was constantly taking me on longer inconvenient routes to my destination. This app is definitely better than Apple maps its very reliable. Moreover I am always using google maps when I am in the city and need help figuring out public transportation. I have only used it for trains but it has never let me down.',Other
'Google maps are the best on the market. No apple maps can even come close to these thats why I replaced the apple maps icon with google maps',Other
'Great traffic app and if you live in DC area you need it  TY',Other
'My single most used ap. So much better than Apple version.',Other
'Haha for the longest time I thought I was using google maps only to find out it was the iOS map. ',Other
'GPS is better provides eta and updates way more fluidly',Other
'Checking a route before starting can help avoid delays. Stopped traffic is shown as a red route.',Other
'Great to find anything that you want to find. But for directions Waze is the best.',Other
'I wonder if they track how often I say that because I never choose Apple Maps. Its a well established and well functioning app something Apple Maps is still trying to accomplish like giving you enough heads up that a turn is coming up alerting you if the place youre navigating to might be closing soon etc.',Other
'Provides you with 3 different directions simultaneously. One written on screen one verbally provided another shown via map.',Other
'My go to app for travel and even finding phone numbers of businesses.',Other
'If there was a way to delete Apple maps I would in a heartbeat. Stop worrying if youre going the right way or to the correct location.',Other
'No debate about the quality this is bar none the only Maps app you will ever need',Other
'Better than it used to be better most efficient routing and getting better all the time traffic.',Other
'Google Maps is such a critical tool for just about anyone that needs map or business information for either work or general information.',Other
'Ever since I got my first iPhone 2-3 years ago I have chosen Google Maps over Apple Maps because it has continually been far more reliable than the latter and it includes bus schedules.',Other
'We love this app since we travel often and cant locate anything without Goggle Maps help.  ',Other
'I use it very often. I will often check my route home from work to avoid long wait times due to ',Other
'great way to save favourite things love but constant emails irritating.',Other
'Just un install and reinstall Works Awesome now Love this app probably best ever',Other
'Attic is a synonym of noggin but not vice versa. By the way I like the wiktionary thing.',Other
'I love this App it helps me a lot when travelling specially if you take your time to read the reviews These are from real people not critics I love it',Other
'The best app to avoid having a bad travel experience The real photos are very helpfull ',Other
'My uses are primarily for restaurants amp attractions paying attention to reviews written n recent months Reviews from veteran travelers and review writers are very helpful',Other
'I have just started using the app for the vacation we are on in South Africa The restaurant reviews are invaluable in navigating the options available in the area So easy to use - has become a valuable travel tool - wouldnt leave home without it',Other
'This is a great app for planning a trip If wanting to go somewhere definitely use this It is helped me find restaurants in cities Ive never been and great deals on flights and hotels Totally worth it to download',Other
'I use this app anytime we have travel plans as I rely on the reviews to help us make travel decisions as to where to stay visit etc',Other
'Does exactly what youd want it to do Great in helping me find restaurants. Definitely useful.',Other
'Consensus averages gives good sense of what to expect Reviewers are generally truthful and steer you straight',Other
'Tripadvisor is a great appwebsite that provides excellentcommon sense critical information for the traveller no matter where you go Conditions of the facilityrestaurant cost service provided by the staff and more are at your fingertips Feedback is provided by actual travelers so you are provided with honest results A definite place to check when you arent sure',Other
'Ive been using advisor for years and apparently I just now getting around to giving it a review nnSuch a huge diversity of focus areas like restaurants hotels and attractions along with a huge user base which increases the value of the app exponentially',Other
'Very helpful for me Love the reviews for helping me find places when I dont have a guide book with me',Other
'Some places that had menus on the old version are missing them on the new one Other than that the app is extremely helpful and easy to use Much improved navigation',Other
'You should be able to find cruises or turistic boats',Other
'My only complaint is not being able to see your inbox and reply to messages in the app',Other
'Used to be a good application with ability to search cities you havent yet reached and filter by rating as well as proximity however those features have been replaced with functionality focused on marketing hotelsnnDont use this application purchase a good guidebook instead',Other
'Example went to Seoul told a friend native of Seoul that I planned to dine at the 1 ranked restauranthe had not heard of it and was very skeptical Later we stopped by the restaurant to find the longest line to get in restaurant we had ever seen The line went down the street and around the blockamazing I have the video on my phone to show people who are just learning about Trip Advisor I appreciate the reviews from people and try to contribute whenever I can',Other
'This is an overall great update and had made more quickness and also just a smoother running app  tripadvisor itself is the best app to find a restaurant or hotel that suits your needs  love the consistent users and current up to date reviews only draw is the distance filter is no longer there so it sets 50 mi radius bit far when u want to go 20 or less but besides that amazing',Other
'No issues on the performance side with this app Like the UI and find it overall easy to navigate and handle ',Other
'I started using trip advisor when my husband got a traveling job and I occasionally would go with him Since then we have been addicted and Ive hooked my parents on it too Great for finding local gems in restaurants and decent hotels I love seeing the trip advisor signs when I go into restaurants now Everyone can be a critic',Other
'I user this site for all my travel needs Check out the forums to interact with others making your same trip',Other
'Extremely helpful in France We only went to restaurants rated by TA',Other
'My family travels ALL the time and this app has been a life saver numerous times I use it for everything now  Highly recommend',Other
'My husband and I always use trip advisor before vacations So much useful information',Other
'Great app to write my reviews on Very user friendly and easy to navigate',Other
'TripAdvisor has apparently decided it is not important for people to use the map to do searches for hotels anymore They had a great interface in the previous version but they have seen fit to 34simplify34 it to the point of uselessness Gone is the ability to pan the map and have your search applied to a new area Gone are the excellent filters for refining your search What are you thinking TripAdvisor The app is essentially useless for me now',Other
'This update negates the usefulness of the previous app It does not know where yo are at any more and does not provide location service nnIn the previous version you could scroll the map and see your desired categories update on screen This version no longer does that You have to type in a cityor location Totally useless when yo are traveling',Other
'I find it an useful tool It is helpful to read multiple opinions one can generally wade through the static and determine what fits It has a vast amount of data but be careful and glean from other sources to get information Remember it is a tool to help plan and execute your own trip use many data points and dont look for perfect wisdom Some peoples jewels are NOT others treasures Of I had to put a lt gt value I would say about 70 accurate including my own ratings I am very picky some people just want to be out of the rain',Other
'I love this app It helps me a lot when Im on the trip but one thing that makes me mad that when I click to see the photos Its only show 1 pic and I got stuck I have to delete the app and redownload it again ',Other
'Love trip advisor I use it every time Im out of time for restaurants and have never gone wrong I have tried other food apps and they are not even close to being as accurate A plus is the fact they dont mess with rating fast food restaurants Who needs a star rating for a McDonalds Burger King etc Also very good for finding a good hotel',Other
'Us this in every city for finding new resturantsnMost picks are greatnLocally run and ownednA must app for foodies',Other
'Does not show you anything about your account such as your contributions or anything related to your reviews',Other
'We really enjoy this app while traveling When youre on the road and youre ready to stop to eat this is a great app to find a good place We have found some really good places to eat that we would not have known about. Having a map to get you there also helps. ',Other
'I have used this for vacations to Paris Miami and Cape Cod Always find fun things to do and good food',Other
'I love this APP I LOVE Trip Adviser but since the last upgrade Ive lost my option to 34like34 or save favorite places and Ive sadly lost the ones that I had marked for an upcoming vacation',Other
'Excelente informacion me encantan las fotos de los turistas',Other
'I never book a room without checking the reviews on this site first I love how I can read reviews from 34real34 people and not what someone in marketing came up with to entice me into staying I recommend this to everyone',Other
'The TripAdvisor App is a shorter and better way to look up something instead of going onto their website and wasting more time Sometimes you cant always find what you are looking for so you have to go on the website but its the majority I do all of my bookings with TripAdvisor through the app or through the Internet and it still works very well Great job',Other
'Trip advisor is an awesome tool to share with others experiences that youve had to allow others to see how a hotel attraction etcis before they make their choice So thank you for having this app',Other
'Im planning a trip to Italy for myself and several friends and the information and reviews on trip advisor have been invaluable How else would I know about cooking classes in Cortona Or about which tours in Rome Florence and Venice are the best value',Other
'Very helpful and informative for both stateside and overseas',Other
'Has been helpful in locating great places to stay and eat from south Alabama to Arkansas to Texas',Other
'This app has been very helpful on my honeymoon search It would be nice to be able to enlarge the photos though Other than that its perfect',Other
'So glad there is an app for Tripadvisor I love the PC version and an app just puts icing on the cake',Other
'I think it has a lot of potential However I was looking for a Casino amp Golf resort in Mayetta KS and I had to give you all the info Now its there Good job on everything else',Other
'I am on the road 5 days out of the week and I needed a dependable application for locating hotels restaurants Starbucks etc Trip Advisor filled the bill 100 Trip Advisor is the bible for the business person who lives on the road',Other
'Love that you can save your stops on a trip for easy reference Weve really benefitted from using Trip Advisor and loce the ease of access that comes with the app',Other
'Love being able to look up the specific areas Im visiting and have LOCALS chiming in too',Other
'Great app Very trustworthy and reliable Always works as promised and delivers useful info and travel tips',Other
'I like that it gives you more info about the area Like that I get more feedback how is everyone experience And it give more knowledge where and what to do',Other
'I love trip advisor Be it reading reviews or writing reviews myself Im totally hooked Its spot on Love it',Other
'I really like the trip advisor site This iPad app just sits there and thinks a lot Very disconcerting on a 4th gen device Push the button on the reviews and it is taking a coffee break rnrnI closed other apps thinking it was my system but even when operating alone it is pathetic',Other
'When you select an attraction and click around to read reviews and view pictures and then go back to the full like it defaults back to the beginning of the list and you have to hit 34next page34 a several times to find the place you left off Very annoying',Other
'It takes me back to the beginning after each hotel I look at and it has asked me 3 times to rate the app after looking at only 7 hotels POOR FORM',Other
'Already addicted to the easy interface and concise appropriate infornGood job',Other
'I mostly use trip advisor on my laptop but have no issues with the app. Its a fantastic tool to get reviews on everything',Other
'Works great on my iPhone 4 its helped me find the best eating places  things to do  amp stay ',Other
'Love the information and to read the reviews Very helpful in deciding where I want to go and stay',Other
'Love the regular website and the app makes it twice as easy to find all your travel infonIts a great reference for trip planning day tripping or local exploring',Other
'I cant leave home without it I finally downloaded the app to my phone I had been using just the computer before now I am planning my entire vacation to Key West using trip advisor Thank you',Other
'I love having trip advisor on my iPhone and iPad Just discovered the nifty point me there feature Awesome for us directionally challenged folks',Other
'The reason I really like this app is that real people like me actually use the app and write the review Hard to blow smoke with so many of us using it now',Other
'I love this app use it all the time Helps me know what to expect while on the go Helps me get the most bang for my buck',Other
'Great for on the road reviews and info while traveling love to use while out of town or at the house to get info on places to eat go check out or if youre planning a trip',Other
'Used to find lodge in Amazonia judge restaurant options in London ',Other
'I use this app quite a bit to find restaurants and hotels both near and far And I contribute quite a bit Definitely worth using',Other
'There was nothing wrong with the old version and this new one eliminates one of the apps most useful features previously your saved restaurants hotels etc were automatically sorted by location now all of them are shown at once which is really confusingnnTrue you can ask to see your saved hotels in say only Chicago but if you then want to look for your saved restaurants in Chicago you have to do a second sort This is a pain especially when you are in a location with a poor signalnnIf you dont have this app its certainly worthwhile but if you do take a careful look at the latest version before you upgrade',Other
'We use the recommendations regularly to find restaurants during our travels We are rarely disappointed Need I say more',Other
'Still landscape only So weird Every other app has the ability to go either direction Too bad',Other
'Ive been contributing to TripAdvisor for many years now It is the first place I check when heading to a new area for information on hotels restaurants and activities The app on my iPad makes it easy for on-the-go reviews It is easy to use and quite intuitive in how it works No complaints',Other
'Get the app whether before you go or once you arrive Youll have great information on food reviews to leverage for your stay Use them to enjoy the experience of your vacation',Other
'At times frustrating to try to navigate to check rates Especially when you are trying to view discounts between different categories AARP Senior Government',Other
'I am really using this Tripadvisor to receive information about hotels restaurants etc The reviews by others seem to be in line with my experiences at the places reviewed',Other
'I downloaded the city app while I was travelling and was very happy to find that the maps worked even without using data',Other
'I like the candor reflected in the reviews Some people like what I like and some propel do not It is usually easy to fit the review to the reviewer and get a good picture of whether the place and the person might like or not care for the same things as I rnrnA good source of information for all 34trips34',Other
'Love trip advisor on the big screen This app brings the usefulness of the iPhone program to the iPad Thanks for a good program Very useful when on the road to find the best places Thanks to all who take the time to provide reviews I have offered reviews for years and glad others do as well',Other
'Have used in US Ireland and Continental Europe easy to use good information including location numbers and web site Reviews are personal preference but knowing a majority opinion makes selecting places and events easy',Other
'While visiting in Philippines discovered TA while evaluating lodging choices Then discovered all the related features which included rich info on local eateries and things to see and do Yelp included nothing in the Philippines Its the strong international contribution by the users like me that make this App really good It won a place on my home page',Other
'Great app amp website Extremely useful Real life reviews are always better than sales pitch brochures and recommendations I use this a lot even if Im not traveling The fun of exploring thru this app creates travel dreams and a great education',Other
'Love the search engine and the reviews though I should read them before I go out more often I like submitting my honest reviews as I see them and am glad people can take what I have to say and make their own opinionnI use the site a lot when traveling to search out places to eat and stay and some are spot on and some not That is why you have to make a personal decision on things',Other
'It is impossible to refine a hotel search for specific criteria beyond location price and quality Those are well done and quality reviews and coverage are the reasons we use TA Especially during peak seasonal flows many of us travel with pets We have a terrible time finding clean reliable hotels Most sites for pet travel are woefully inadequate How hard would it be to include this as an additional search filter That would bring in helpful reviews that would not only enhance the site experience but also improve the field',Other
'its been very helpful with booking a room dining etc the few times Ive used it',Other
'This app is horrible in my experience Takes forever to load and search and filter options either partially or entirely fail Ive gone back to using the TripAdvisor website through my browser',Other
'Search engine not complete Searched for house rentals in Healdsburg CA Having friends there I know that there are more than 16 bampbs Also no results for house rentals in the valley Love trip advisor and use it often on the computer but this app doesnt provide you with proper search options',Other
'I use it whenever we travel Id rather find places and read reviews that others have posted I go and then post my thoughts So far those who use and rate places are very fair and honest What else are you looking for',Other
'I work a hotel myself amp always recommend that our guests post on trip advisor I was browsing looking at our ratings when I found myself browsing other hotels around the country amp now I want to travel more just to go to the hotels in my saved list Very helpful in reviews amp I find it better than Yelp Or any other review website',Other
'Ive discovered that a lot of phone apps dont compare to the full website in terms of functionality That is not the case with Trip Advisor- it works just like the website',Other
'Using it to read up on the places we will be going both before we booked for the reviews and after booking for tips and tricks Mobile access to the forums is also great',Other
'Absolutely a must have for planning a trip You have access to restaurants attractions and hotels with reviews',Other
'Pretty good but glitches Wanted to use flight filters but it wasnt applying them Had to start search over Havent used it much yet',Other
'Very helpful great to have it but why some review they are not publish in here I wrote negative regarding Best Westen hotel in Myrtle Beach they dont want to publish I hope this is not like BBB agency paying money for get good review things',Other
'Easy to find venues Great to have to get steered to good places',Other
'TripAdvisor lets us know how we are doing through our clients candid comments A great way to improve all the time',Other
'We use this app whenever we travel or when planning a trip Would be lost without the helpful reviews when deciding on hotels restaurants and motor coach resorts',Other
'I love using Trip Advisor to plan my travelsthe reviews are extremely helpful',Other
'Easy to use and very accurate I always go to trip advisor to see opinions whether the are good reviews or not Thanks for the great app',Other
'Its great how you can review an area and save the things you would like to do in that area for when you visit next',Other
'an average app its good but when it come to updatingits pathetic -p',Other
'fail to upgrade i couldnt upgrade to the new version have to delete the app now i cant install it again',Other
'love it excellent app easiest way to keep in touch with my close and dear cheer',Other
'full stars if completely downloaded not downloading properly although full netwrk excess',Other
'worst atleast reply and help worst since four day try to register everytime they cut balnce for verification them send voice verification nd then fail that also crap negative star',Other
'increase participant in a group increase participant in a group update it',Other
'awesome bt plz increase the size video that we send',Other
'its not being installed android 23 after finishing download show that download unsuccessful',Other
'best cross platform app ever the idea of a seamlessly connect world bring to life simply brilliant',Other
'ok app it be not update since long i have be try very much but it have gud to connect wid ur frnds',Other
'amazing - amazing app best way to stay touch with ur frnd sharw images videos songs group chat great aap works perfectly cheers -',Other
'one thing need you should be able to have sub-boards for example you would have the board food then on the board food you could have a sub board for dessert or healthy our brunch',Other
'multiple sign ins i have a personal pinterest and one i use for my business it would be nice to be able to easily go back and forth between account',Other
'love it fantastic idea and inspiration for my crafty project so easy to use and simple to save to my own board',Other
'wtf i just do the update and the dang thing wont give me accurate search result and i know it mess up because i just search for the same thing and get word for word result in the board section what the heck',Other
